wavenumber,absorbance,drug_type
3394.0,8.58e-05,Cocaine
3398.0,7.59e-05,Cocaine
3402.0,7.92e-05,Cocaine
3406.0,7.59e-05,Cocaine
3410.0,5.61e-05,Cocaine
3414.0,5.94e-05,Cocaine
3418.0,6.93e-05,Cocaine
3422.0,6.27e-05,Cocaine
3426.0,7.59e-05,Cocaine
3430.0,0.0001155,Cocaine
3434.0,0.0001386,Cocaine
3438.0,0.000132,Cocaine
3442.0,0.0001056,Cocaine
3446.0,0.0001518,Cocaine
3450.0,0.0002211,Cocaine
3454.0,0.0002112,Cocaine
3458.0,0.0001749,Cocaine
3462.0,0.0001716,Cocaine
3466.0,0.00019470000000000002,Cocaine
3470.0,0.00018150000000000002,Cocaine
3474.0,0.0001749,Cocaine
3478.0,0.000165,Cocaine
3482.0,0.0001188,Cocaine
3486.0,9.570000000000001e-05,Cocaine
3490.0,0.0001023,Cocaine
3494.0,0.0001221,Cocaine
3498.0,0.0001188,Cocaine
3502.0,9.900000000000001e-05,Cocaine
3506.0,0.0001155,Cocaine
3510.0,0.0001122,Cocaine
3514.0,0.0001254,Cocaine
3518.0,0.0001254,Cocaine
3522.0,0.0001155,Cocaine
3526.0,0.0001089,Cocaine
3530.0,9.570000000000001e-05,Cocaine
3534.0,0.0001089,Cocaine
3538.0,0.0001023,Cocaine
3542.0,5.61e-05,Cocaine
3546.0,3.63e-05,Cocaine
3550.0,8.58e-05,Cocaine
3554.0,0.0001155,Cocaine
3558.0,6.27e-05,Cocaine
3562.0,5.94e-05,Cocaine
3566.0,8.910000000000001e-05,Cocaine
3570.0,5.61e-05,Cocaine
3574.0,7.26e-05,Cocaine
3578.0,0.0001056,Cocaine
3582.0,0.0001386,Cocaine
3586.0,0.0001452,Cocaine
3590.0,8.910000000000001e-05,Cocaine
3594.0,5.28e-05,Cocaine
3598.0,8.910000000000001e-05,Cocaine
3602.0,9.570000000000001e-05,Cocaine
3606.0,7.92e-05,Cocaine
3610.0,3.96e-05,Cocaine
3614.0,0.0,Cocaine
3618.0,1.65e-05,Cocaine
3622.0,3.63e-05,Cocaine
3626.0,5.61e-05,Cocaine
3630.0,3.63e-05,Cocaine
